name,image_id,base_info,is_animal_card,is_constellation_card,is_golden_crad,category,price_0,sub_card,star,star_0,star_1,star_2,star_3,star_4,star_5,star_6,star_7,star_8,star_9,star_10,star_11,star_12,star_13,star_14,star_15,star_16,star_M,star_U,skill,skill_0,skill_1,skill_2,skill_3,skill_4,skill_5,skill_6,skill_7,skill_8,transfer_change,additional_info
果蔬冰淇淋,card_data_index_14_1_1_1,"🟤不转：冰激凌
🟤能力：放在卡片上，就会让此卡迅速冷却完毕

🟠一转：果蔬冰淇淋
🟠能力：耗能减少

🟣二转：极寒冰沙
🟣能力：全体卡片冷却",FALSE,FALSE,FALSE,强力辅助类/冷却&复制&变星,75,好卡😀,冷却时间,60,59,58,57,55,53,51,48,45,42,39,36,33,30,27,24,21,null,null,该防御卡不支持技能,null,null,null,null,null,null,null,null,null,"⚔️前摇：1.5秒/1.5秒/2.4秒
⚔️作用范围：单体/单体/全屏","🙄[吐槽]
不是我说，就这卡片的强度，放到现在6000+百万都不一定能拿得到。"
极寒冰沙,card_data_index_14_1_1_2,"🟤不转：冰激凌
🟤能力：放在卡片上，就会让此卡迅速冷却完毕

🟠一转：果蔬冰淇淋
🟠能力：耗能减少

🟣二转：极寒冰沙
🟣能力：全体卡片冷却",FALSE,FALSE,FALSE,强力辅助类/冷却&复制&变星,75,好卡😀,冷却时间,60,59,58,57,55,53,51,48,45,42,39,36,33,30,27,24,21,null,null,该防御卡不支持技能,null,null,null,null,null,null,null,null,null,"⚔️前摇：1.5秒/1.5秒/2.4秒
⚔️作用范围：单体/单体/全屏","🙄[吐槽]
不是我说，就这卡片的强度，放到现在6000+百万都不一定能拿得到。"
13周年时光机,card_data_index_14_1_2_0,"🟤不转：13周年时光机
🟤能力：种下卡片后，随机为本格卡片升星或者降星

🟠一转：超载时光机
🟠能力：作用范围扩大到3*3

🟣二转：未来时光机
🟣能力：升星效果加强",FALSE,FALSE,FALSE,强力辅助类/冷却&复制&变星,275,好卡😀,冷却时间,55,54,53,52,50,48,46,43,40,37,34,31,28,25,22,19,16,null,null,该防御卡不支持技能,null,null,null,null,null,null,null,null,null,"⚔️前摇：1.9秒
⚔️作用范围：1×1/3×3/3×3","🤔[变星机制说明]
不转和一转：
-2(15%)、-1(45%)、+1(30%)、+2(10%)
二转：
-3(5%)、-2(15%)、-1(20%)、+1(35%)、+2(20%)、+3(5%)

🤔[附加说明]
1.该类卡为范围内卡升降星，最高16星，最低0星
2.未作用于任何卡则清空自身CD"
超载时光机,card_data_index_14_1_2_1,"🟤不转：13周年时光机
🟤能力：种下卡片后，随机为本格卡片升星或者降星

🟠一转：超载时光机
🟠能力：作用范围扩大到3*3

🟣二转：未来时光机
🟣能力：升星效果加强",FALSE,FALSE,FALSE,强力辅助类/冷却&复制&变星,275,好卡😀,冷却时间,55,54,53,52,50,48,46,43,40,37,34,31,28,25,22,19,16,null,null,该防御卡不支持技能,null,null,null,null,null,null,null,null,null,"⚔️前摇：1.9秒
⚔️作用范围：1×1/3×3/3×3","🤔[变星机制说明]
不转和一转：
-2(15%)、-1(45%)、+1(30%)、+2(10%)
二转：
-3(5%)、-2(15%)、-1(20%)、+1(35%)、+2(20%)、+3(5%)

🤔[附加说明]
1.该类卡为范围内卡升降星，最高16星，最低0星
2.未作用于任何卡则清空自身CD"
未来时光机,card_data_index_14_1_2_2,"🟤不转：13周年时光机
🟤能力：种下卡片后，随机为本格卡片升星或者降星

🟠一转：超载时光机
🟠能力：作用范围扩大到3*3

🟣二转：未来时光机
🟣能力：升星效果加强",FALSE,FALSE,FALSE,强力辅助类/冷却&复制&变星,275,好卡😀,冷却时间,55,54,53,52,50,48,46,43,40,37,34,31,28,25,22,19,16,null,null,该防御卡不支持技能,null,null,null,null,null,null,null,null,null,"⚔️前摇：1.9秒
⚔️作用范围：1×1/3×3/3×3","🤔[变星机制说明]
不转和一转：
-2(15%)、-1(45%)、+1(30%)、+2(10%)
二转：
-3(5%)、-2(15%)、-1(20%)、+1(35%)、+2(20%)、+3(5%)

🤔[附加说明]
1.该类卡为范围内卡升降星，最高16星，最低0星
2.未作用于任何卡则清空自身CD"
转龙壶,card_data_index_14_1_3_0,"🟤不转：转龙壶
🟤能力：缩减范围内美食的冷却时间

🟠一转：充能转龙壶
🟠能力：缩短时间能力提升

🟣二转：巨星转龙壶
🟣能力：能力影响范围提升",TRUE,FALSE,FALSE,强力辅助类/冷却&复制&变星,200,好卡😀,冷却时间,60,59,58,57,55,53,51,48,45,42,39,36,33,30,27,24,21,null,null,该防御卡不支持技能,null,null,null,null,null,null,null,null,null,"⚔️前摇：1.5秒
⚔️作用范围：3×3/3×3/5×5
⚔️冷却缩减：30%/50%/50%","🤔[附加说明]
对已经冷却完毕的&非实体卡片不生效"
充能转龙壶,card_data_index_14_1_3_1,"🟤不转：转龙壶
🟤能力：缩减范围内美食的冷却时间

🟠一转：充能转龙壶
🟠能力：缩短时间能力提升

🟣二转：巨星转龙壶
🟣能力：能力影响范围提升",TRUE,FALSE,FALSE,强力辅助类/冷却&复制&变星,200,好卡😀,冷却时间,60,59,58,57,55,53,51,48,45,42,39,36,33,30,27,24,21,null,null,该防御卡不支持技能,null,null,null,null,null,null,null,null,null,"⚔️前摇：1.5秒
⚔️作用范围：3×3/3×3/5×5
⚔️冷却缩减：30%/50%/50%","🤔[附加说明]
对已经冷却完毕的&非实体卡片不生效"
巨星转龙壶,card_data_index_14_1_3_2,"🟤不转：转龙壶
🟤能力：缩减范围内美食的冷却时间

🟠一转：充能转龙壶
🟠能力：缩短时间能力提升

🟣二转：巨星转龙壶
🟣能力：能力影响范围提升",TRUE,FALSE,FALSE,强力辅助类/冷却&复制&变星,200,好卡😀,冷却时间,60,59,58,57,55,53,51,48,45,42,39,36,33,30,27,24,21,null,null,该防御卡不支持技能,null,null,null,null,null,null,null,null,null,"⚔️前摇：1.5秒
⚔️作用范围：3×3/3×3/5×5
⚔️冷却缩减：30%/50%/50%","🤔[附加说明]
对已经冷却完毕的&非实体卡片不生效"
顽皮龙,card_data_index_14_1_4_0,"🟤不转：顽皮龙
🟤能力：在需要移动的卡片位置种下顽皮龙，再在范围内想要移动的空格上种顽皮龙，可以移动卡片

🟠一转：捣蛋顽皮龙
🟠能力：移动范围扩大到全屏

🟣二转：神奇顽皮龙
🟣能力：可以更换角色位置",TRUE,FALSE,FALSE,强力辅助类/冷却&复制&变星,100,中卡😭,冷却时间,55,53,51,49,47,45,43,41,39,36,33,30,27,22,17,12,7,null,null,该防御卡不支持技能,null,null,null,null,null,null,null,null,null,"⚔️前摇：3.1秒
⚔️作用范围：5×5/全屏/全屏
⚔️二转可移动人物",无
捣蛋顽皮龙,card_data_index_14_1_4_1,"🟤不转：顽皮龙
🟤能力：在需要移动的卡片位置种下顽皮龙，再在范围内想要移动的空格上种顽皮龙，可以移动卡片

🟠一转：捣蛋顽皮龙
🟠能力：移动范围扩大到全屏

🟣二转：神奇顽皮龙
🟣能力：可以更换角色位置",TRUE,FALSE,FALSE,强力辅助类/冷却&复制&变星,100,中卡😭,冷却时间,55,53,51,49,47,45,43,41,39,36,33,30,27,22,17,12,7,null,null,该防御卡不支持技能,null,null,null,null,null,null,null,null,null,"⚔️前摇：3.1秒
⚔️作用范围：5×5/全屏/全屏
⚔️二转可移动人物",无
神奇顽皮龙,card_data_index_14_1_4_2,"🟤不转：顽皮龙
🟤能力：在需要移动的卡片位置种下顽皮龙，再在范围内想要移动的空格上种顽皮龙，可以移动卡片

🟠一转：捣蛋顽皮龙
🟠能力：移动范围扩大到全屏

🟣二转：神奇顽皮龙
🟣能力：可以更换角色位置",TRUE,FALSE,FALSE,强力辅助类/冷却&复制&变星,100,中卡😭,冷却时间,55,53,51,49,47,45,43,41,39,36,33,30,27,22,17,12,7,null,null,该防御卡不支持技能,null,null,null,null,null,null,null,null,null,"⚔️前摇：3.1秒
⚔️作用范围：5×5/全屏/全屏
⚔️二转可移动人物",无
美味计时器,card_data_index_14_1_5_0,"🟤不转：美味计时器
🟤能力：种卡之后一段时间内，持续给本格内的美食缩短冷却时间

🟠一转：佳肴计时器
🟠能力：冷却时间缩短至原来的50%

🟣二转：珍馐计时器
🟣能力：缩减范围扩大到3格",FALSE,FALSE,FALSE,强力辅助类/冷却&复制&变星,275,好卡😀,冷却时间,62,61,50,59,57,55,53,51,48,45,43,40,37,34,31,28,25,null,null,持续时间,8.5,9,9.5,10,10.5,11,11.5,12,15,"⚔️作用范围：1×1/1×1/3×1
⚔️冷却缩减：30%/50%/50%","🤔[附加说明]
1.放下后1.5秒第一次冷却，之后每6.5秒冷却1次。故0技能冷却2次,8技能冷却3次，其余为无效技能等级🤬
2.对已经冷却完毕的&非实体卡片不生效"
佳肴计时器,card_data_index_14_1_5_1,"🟤不转：美味计时器
🟤能力：种卡之后一段时间内，持续给本格内的美食缩短冷却时间

🟠一转：佳肴计时器
🟠能力：冷却时间缩短至原来的50%

🟣二转：珍馐计时器
🟣能力：缩减范围扩大到3格",FALSE,FALSE,FALSE,强力辅助类/冷却&复制&变星,275,好卡😀,冷却时间,62,61,50,59,57,55,53,51,48,45,43,40,37,34,31,28,25,null,null,持续时间,8.5,9,9.5,10,10.5,11,11.5,12,15,"⚔️作用范围：1×1/1×1/3×1
⚔️冷却缩减：30%/50%/50%","🤔[附加说明]
1.放下后1.5秒第一次冷却，之后每6.5秒冷却1次。故0技能冷却2次,8技能冷却3次，其余为无效技能等级🤬
2.对已经冷却完毕的&非实体卡片不生效"
珍馐计时器,card_data_index_14_1_5_2,"🟤不转：美味计时器
🟤能力：种卡之后一段时间内，持续给本格内的美食缩短冷却时间

🟠一转：佳肴计时器
🟠能力：冷却时间缩短至原来的50%

🟣二转：珍馐计时器
🟣能力：缩减范围扩大到3格",FALSE,FALSE,FALSE,强力辅助类/冷却&复制&变星,275,好卡😀,冷却时间,62,61,50,59,57,55,53,51,48,45,43,40,37,34,31,28,25,null,null,持续时间,8.5,9,9.5,10,10.5,11,11.5,12,15,"⚔️作用范围：1×1/1×1/3×1
⚔️冷却缩减：30%/50%/50%","🤔[附加说明]
1.放下后1.5秒第一次冷却，之后每6.5秒冷却1次。故0技能冷却2次,8技能冷却3次，其余为无效技能等级🤬
2.对已经冷却完毕的&非实体卡片不生效"
柯罗诺斯神使,card_data_index_14_1_6_0,"🟡合成材料：巨星转龙壶+珍馐计时器

🟤不转：柯罗诺斯神使
🟤能力：种卡之后一段时间内，持续给范围内的卡片缩短冷却时间

🟠三转：柯罗诺斯圣神
🟠能力：放卡产生爆炸

🟣四转：时间神·柯罗诺斯
🟣能力：范围扩大，冷却继续缩减

🔴终转：至尊时间神
🔴能力：范围扩大至全屏，冷却缩减100%",FALSE,FALSE,TRUE,强力辅助类/冷却&复制&变星,370,好卡😀,冷却时间,60,59,58,57,55,53,50,47,44,41,38,35,32,29,26,23,20,null,null,持续时间,17,17.5,18,18.5,19,19.5,24,25,31,"⚔️前摇：1.2秒/1.8秒/1.8秒/1.8秒
⚔️作用范围：3×3/3×3/5×5/全屏
⚔️冷却缩减：50%/50%/60%/100%
⚔️三转后5×5范围900灰烬爆炸","🤔[附加说明]
1.放下后1.2/1.8/1.8/1.8秒第一次冷却，之后每7秒冷却1次。故0技能3次，6技能4次，8技能5次
2.对已经冷却完毕的&非实体卡片不生效
3.可以被复制😮"
柯罗诺斯圣神,card_data_index_14_1_6_1,"🟡合成材料：巨星转龙壶+珍馐计时器

🟤不转：柯罗诺斯神使
🟤能力：种卡之后一段时间内，持续给范围内的卡片缩短冷却时间

🟠三转：柯罗诺斯圣神
🟠能力：放卡产生爆炸

🟣四转：时间神·柯罗诺斯
🟣能力：范围扩大，冷却继续缩减

🔴终转：至尊时间神
🔴能力：范围扩大至全屏，冷却缩减100%",FALSE,FALSE,TRUE,强力辅助类/冷却&复制&变星,370,好卡😀,冷却时间,60,59,58,57,55,53,50,47,44,41,38,35,32,29,26,23,20,null,null,持续时间,17,17.5,18,18.5,19,19.5,24,25,31,"⚔️前摇：1.2秒/1.8秒/1.8秒/1.8秒
⚔️作用范围：3×3/3×3/5×5/全屏
⚔️冷却缩减：50%/50%/60%/100%
⚔️三转后5×5范围900灰烬爆炸","🤔[附加说明]
1.放下后1.2/1.8/1.8/1.8秒第一次冷却，之后每7秒冷却1次。故0技能3次，6技能4次，8技能5次
2.对已经冷却完毕的&非实体卡片不生效
3.可以被复制😮"
时间神·柯罗诺斯,card_data_index_14_1_6_2,"🟡合成材料：巨星转龙壶+珍馐计时器

🟤不转：柯罗诺斯神使
🟤能力：种卡之后一段时间内，持续给范围内的卡片缩短冷却时间

🟠三转：柯罗诺斯圣神
🟠能力：放卡产生爆炸

🟣四转：时间神·柯罗诺斯
🟣能力：范围扩大，冷却继续缩减

🔴终转：至尊时间神
🔴能力：范围扩大至全屏，冷却缩减100%",FALSE,FALSE,TRUE,强力辅助类/冷却&复制&变星,370,好卡😀,冷却时间,60,59,58,57,55,53,50,47,44,41,38,35,32,29,26,23,20,null,null,持续时间,17,17.5,18,18.5,19,19.5,24,25,31,"⚔️前摇：1.2秒/1.8秒/1.8秒/1.8秒
⚔️作用范围：3×3/3×3/5×5/全屏
⚔️冷却缩减：50%/50%/60%/100%
⚔️三转后5×5范围900灰烬爆炸","🤔[附加说明]
1.放下后1.2/1.8/1.8/1.8秒第一次冷却，之后每7秒冷却1次。故0技能3次，6技能4次，8技能5次
2.对已经冷却完毕的&非实体卡片不生效
3.可以被复制😮"
至尊时间神,card_data_index_14_1_6_3,"🟡合成材料：巨星转龙壶+珍馐计时器

🟤不转：柯罗诺斯神使
🟤能力：种卡之后一段时间内，持续给范围内的卡片缩短冷却时间

🟠三转：柯罗诺斯圣神
🟠能力：放卡产生爆炸

🟣四转：时间神·柯罗诺斯
🟣能力：范围扩大，冷却继续缩减

🔴终转：至尊时间神
🔴能力：范围扩大至全屏，冷却缩减100%",FALSE,FALSE,TRUE,强力辅助类/冷却&复制&变星,370,好卡😀,冷却时间,60,59,58,57,55,53,50,47,44,41,38,35,32,29,26,23,20,null,null,持续时间,17,17.5,18,18.5,19,19.5,24,25,31,"⚔️前摇：1.2秒/1.8秒/1.8秒/1.8秒
⚔️作用范围：3×3/3×3/5×5/全屏
⚔️冷却缩减：50%/50%/60%/100%
⚔️三转后5×5范围900灰烬爆炸","🤔[附加说明]
1.放下后1.2/1.8/1.8/1.8秒第一次冷却，之后每7秒冷却1次。故0技能3次，6技能4次，8技能5次
2.对已经冷却完毕的&非实体卡片不生效
3.可以被复制😮"
克洛托神使,card_data_index_14_1_7_0,"🟡合成材料：琼浆蛇蛇酒+未来时光机

🟤不转：克洛托神使
🟤能力：随机为3×3范围卡片升星或者降星,一段时间后复原

🟠三转：克洛托圣神
🟠能力：升星效果加强，只升不降

🟣四转：命运女神·克洛托
🟣能力：范围扩大至5×5，为部分金卡突破能力极限至Max星

🔴终转：至尊命运女神
🔴能力：范围扩大至5×7，再次突破能力极限至Ultra星",FALSE,FALSE,TRUE,强力辅助类/冷却&复制&变星,400,好卡😀,冷却时间,60,59,58,57,55,53,50,47,44,41,38,35,32,29,26,23,20,null,null,持续时间,60,65,70,75,80,85,95,105,120,"⚔️前摇：1秒
⚔️作用范围：3×3/3×3/5×5/5×7","🤔[变星机制说明]
不转：
-2(8%)、-1(20%)、+1(50%)、+2(15%)、+3(5%)、+4(2%)
三转：
+1(60%)、+2(29%)、+3(8%)、+4(3%)
四转：
+1(42%)、+2(40%)、+3(12%)、+4(6%)
终转：
+1(29%)、+2(45%)、+3(20%)、+4(6%)

🤔[附加说明]
1.该类卡为范围内卡升降星，最高16星，最低0星
2.四转命运女神最高Max星，终转最高Ultra星
3.未作用于任何卡则清空自身CD
4.[持续时间]过后复原"
克洛托圣神,card_data_index_14_1_7_1,"🟡合成材料：琼浆蛇蛇酒+未来时光机

🟤不转：克洛托神使
🟤能力：随机为3×3范围卡片升星或者降星,一段时间后复原

🟠三转：克洛托圣神
🟠能力：升星效果加强，只升不降

🟣四转：命运女神·克洛托
🟣能力：范围扩大至5×5，为部分金卡突破能力极限至Max星

🔴终转：至尊命运女神
🔴能力：范围扩大至5×7，再次突破能力极限至Ultra星",FALSE,FALSE,TRUE,强力辅助类/冷却&复制&变星,400,好卡😀,冷却时间,60,59,58,57,55,53,50,47,44,41,38,35,32,29,26,23,20,null,null,持续时间,60,65,70,75,80,85,95,105,120,"⚔️前摇：1秒
⚔️作用范围：3×3/3×3/5×5/5×7","🤔[变星机制说明]
不转：
-2(8%)、-1(20%)、+1(50%)、+2(15%)、+3(5%)、+4(2%)
三转：
+1(60%)、+2(29%)、+3(8%)、+4(3%)
四转：
+1(42%)、+2(40%)、+3(12%)、+4(6%)
终转：
+1(29%)、+2(45%)、+3(20%)、+4(6%)

🤔[附加说明]
1.该类卡为范围内卡升降星，最高16星，最低0星
2.四转命运女神最高Max星，终转最高Ultra星
3.未作用于任何卡则清空自身CD
4.[持续时间]过后复原"
命运女神·克洛托,card_data_index_14_1_7_2,"🟡合成材料：琼浆蛇蛇酒+未来时光机

🟤不转：克洛托神使
🟤能力：随机为3×3范围卡片升星或者降星,一段时间后复原

🟠三转：克洛托圣神
🟠能力：升星效果加强，只升不降

🟣四转：命运女神·克洛托
🟣能力：范围扩大至5×5，为部分金卡突破能力极限至Max星

🔴终转：至尊命运女神
🔴能力：范围扩大至5×7，再次突破能力极限至Ultra星",FALSE,FALSE,TRUE,强力辅助类/冷却&复制&变星,400,好卡😀,冷却时间,60,59,58,57,55,53,50,47,44,41,38,35,32,29,26,23,20,null,null,持续时间,60,65,70,75,80,85,95,105,120,"⚔️前摇：1秒
⚔️作用范围：3×3/3×3/5×5/5×7","🤔[变星机制说明]
不转：
-2(8%)、-1(20%)、+1(50%)、+2(15%)、+3(5%)、+4(2%)
三转：
+1(60%)、+2(29%)、+3(8%)、+4(3%)
四转：
+1(42%)、+2(40%)、+3(12%)、+4(6%)
终转：
+1(29%)、+2(45%)、+3(20%)、+4(6%)

🤔[附加说明]
1.该类卡为范围内卡升降星，最高16星，最低0星
2.四转命运女神最高Max星，终转最高Ultra星
3.未作用于任何卡则清空自身CD
4.[持续时间]过后复原"
至尊命运女神,card_data_index_14_1_7_3,"🟡合成材料：琼浆蛇蛇酒+未来时光机

🟤不转：克洛托神使
🟤能力：随机为3×3范围卡片升星或者降星,一段时间后复原

🟠三转：克洛托圣神
🟠能力：升星效果加强，只升不降

🟣四转：命运女神·克洛托
🟣能力：范围扩大至5×5，为部分金卡突破能力极限至Max星

🔴终转：至尊命运女神
🔴能力：范围扩大至5×7，再次突破能力极限至Ultra星",FALSE,FALSE,TRUE,强力辅助类/冷却&复制&变星,400,好卡😀,冷却时间,60,59,58,57,55,53,50,47,44,41,38,35,32,29,26,23,20,null,null,持续时间,60,65,70,75,80,85,95,105,120,"⚔️前摇：1秒
⚔️作用范围：3×3/3×3/5×5/5×7","🤔[变星机制说明]
不转：
-2(8%)、-1(20%)、+1(50%)、+2(15%)、+3(5%)、+4(2%)
三转：
+1(60%)、+2(29%)、+3(8%)、+4(3%)
四转：
+1(42%)、+2(40%)、+3(12%)、+4(6%)
终转：
+1(29%)、+2(45%)、+3(20%)、+4(6%)

🤔[附加说明]
1.该类卡为范围内卡升降星，最高16星，最低0星
2.四转命运女神最高Max星，终转最高Ultra星
3.未作用于任何卡则清空自身CD
4.[持续时间]过后复原"
